"general","specific","class","api_name"
"commons","lang3","Pair","org.apache.commons.lang3.tuple.Pair"
"commons","math3","BinomialDistribution","org.apache.commons.math3.distribution.BinomialDistribution"
"commons","math3","GeometricDistribution","org.apache.commons.math3.distribution.GeometricDistribution"
"commons","math3","NormalDistribution","org.apache.commons.math3.distribution.NormalDistribution"
"commons","math3","PoissonDistribution","org.apache.commons.math3.distribution.PoissonDistribution"
"commons","io","FileUtils","org.apache.commons.io.FileUtils"
"commons","math3","BetaDistribution","org.apache.commons.math3.distribution.BetaDistribution"
"commons","math3","ChiSquaredDistribution","org.apache.commons.math3.distribution.ChiSquaredDistribution"
"commons","math3","Erf","org.apache.commons.math3.special.Erf"
"commons","math3","Covariance","org.apache.commons.math3.stat.correlation.Covariance"
"commons","math3","StandardDeviation","org.apache.commons.math3.stat.descriptive.moment.StandardDeviation"
"commons","math3","SimpleRegression","org.apache.commons.math3.stat.regression.SimpleRegression"
"commons","math3","Variance","org.apache.commons.math3.stat.descriptive.moment.Variance"
"commons","math3","PearsonsCorrelation","org.apache.commons.math3.stat.correlation.PearsonsCorrelation"
"commons","math3","DescriptiveStatistics","org.apache.commons.math3.stat.descriptive.DescriptiveStatistics"
"commons","lang","StringUtils","org.apache.commons.lang.StringUtils"
"commons","math3","Kurtosis","org.apache.commons.math3.stat.descriptive.moment.Kurtosis"
"commons","math3","Precision","org.apache.commons.math3.util.Precision"
"commons","math3","Skewness","org.apache.commons.math3.stat.descriptive.moment.Skewness"
"commons","math3","Mean","org.apache.commons.math3.stat.descriptive.moment.Mean"
"commons","math3","Median","org.apache.commons.math3.stat.descriptive.rank.Median"
"commons","lang3","StringUtils","org.apache.commons.lang3.StringUtils"
"commons","lang3","RandomStringUtils","org.apache.commons.lang3.RandomStringUtils"
"commons","lang","ArrayUtils","org.apache.commons.lang.ArrayUtils"
"commons","compress","ArchiveEntry","org.apache.commons.compress.archivers.ArchiveEntry"
"commons","compress","TarArchiveInputStream","org.apache.commons.compress.archivers.tar.TarArchiveInputStream"
"commons","compress","GzipCompressorInputStream","org.apache.commons.compress.compressors.gzip.GzipCompressorInputStream"
"commons","codec","Charsets","org.apache.commons.codec.Charsets"
"commons","logging","Log","org.apache.commons.logging.Log"
"commons","logging","LogFactory","org.apache.commons.logging.LogFactory"
"commons","lang3","StringEscapeUtils","org.apache.commons.lang3.StringEscapeUtils"
"commons","cli","ParseException","org.apache.commons.cli.ParseException"
"commons","cli","CommandLine","org.apache.commons.cli.CommandLine"
"commons","cli","DefaultParser","org.apache.commons.cli.DefaultParser"
"commons","cli","HelpFormatter","org.apache.commons.cli.HelpFormatter"
"commons","cli","Options","org.apache.commons.cli.Options"
"commons","csv","CSVFormat","org.apache.commons.csv.CSVFormat"
"commons","csv","CSVPrinter","org.apache.commons.csv.CSVPrinter"
"commons","csv","CSVParser","org.apache.commons.csv.CSVParser"
"commons","csv","CSVRecord","org.apache.commons.csv.CSVRecord"
"javax","inject","Inject","javax.inject.Inject"
"javax","annotation","GuardedBy","javax.annotation.concurrent.GuardedBy"
"javax","annotation","Nullable","javax.annotation.Nullable"
"javax","ws","CONTENT_TYPE","javax.ws.rs.core.HttpHeaders.CONTENT_TYPE"
"javax","ws","Response","javax.ws.rs.core.Response"
"javax","crypto","Cipher","javax.crypto.Cipher"
"javax","crypto","KeyGenerator","javax.crypto.KeyGenerator"
"javax","crypto","SecretKey","javax.crypto.SecretKey"
"javax","crypto","IvParameterSpec","javax.crypto.spec.IvParameterSpec"
"javax","annotation","Immutable","javax.annotation.concurrent.Immutable"
"javax","annotation","NotThreadSafe","javax.annotation.concurrent.NotThreadSafe"
"javax","inject","Provider","javax.inject.Provider"
"javax","annotation","ThreadSafe","javax.annotation.concurrent.ThreadSafe"
"javax","validation","Min","javax.validation.constraints.Min"
"javax","validation","NotNull","javax.validation.constraints.NotNull"
"javax","validation","Size","javax.validation.constraints.Size"
"javax","management","MBeanServer","javax.management.MBeanServer"
"javax","management","Attribute","javax.management.Attribute"
"javax","management","AttributeList","javax.management.AttributeList"
"javax","management","AttributeNotFoundException","javax.management.AttributeNotFoundException"
"javax","management","InstanceAlreadyExistsException","javax.management.InstanceAlreadyExistsException"
"javax","management","InstanceNotFoundException","javax.management.InstanceNotFoundException"
"javax","management","IntrospectionException","javax.management.IntrospectionException"
"javax","management","InvalidAttributeValueException","javax.management.InvalidAttributeValueException"
"javax","management","ListenerNotFoundException","javax.management.ListenerNotFoundException"
"javax","management","MBeanException","javax.management.MBeanException"
"javax","management","MBeanInfo","javax.management.MBeanInfo"
"javax","management","MBeanRegistrationException","javax.management.MBeanRegistrationException"
"javax","management","NotCompliantMBeanException","javax.management.NotCompliantMBeanException"
"javax","management","NotificationFilter","javax.management.NotificationFilter"
"javax","management","NotificationListener","javax.management.NotificationListener"
"javax","management","ObjectInstance","javax.management.ObjectInstance"
"javax","management","ObjectName","javax.management.ObjectName"
"javax","management","OperationsException","javax.management.OperationsException"
"javax","management","QueryExp","javax.management.QueryExp"
"javax","management","ReflectionException","javax.management.ReflectionException"
"javax","management","ClassLoaderRepository","javax.management.loading.ClassLoaderRepository"
"javax","inject","Singleton","javax.inject.Singleton"
"javax","inject","Qualifier","javax.inject.Qualifier"
"javax","ws","NO_CONTENT","javax.ws.rs.core.Response.Status.NO_CONTENT"
"javax","ws","SERVICE_UNAVAILABLE","javax.ws.rs.core.Response.Status.SERVICE_UNAVAILABLE"
"javax","naming","NamingException","javax.naming.NamingException"
"javax","naming","DirContext","javax.naming.directory.DirContext"
"javax","naming","InitialDirContext","javax.naming.directory.InitialDirContext"
"javax","ws","NotFoundException","javax.ws.rs.NotFoundException"
"javax","ws","MOVED_PERMANENTLY","javax.ws.rs.core.Response.Status.MOVED_PERMANENTLY"
"javax","ws","Context","javax.ws.rs.core.Context"
"javax","servlet","AsyncContext","javax.servlet.AsyncContext"
"javax","servlet","AsyncEvent","javax.servlet.AsyncEvent"
"javax","servlet","AsyncListener","javax.servlet.AsyncListener"
"javax","servlet","ServletOutputStream","javax.servlet.ServletOutputStream"
"javax","servlet","HttpServletRequest","javax.servlet.http.HttpServletRequest"
"javax","ws","DELETE","javax.ws.rs.DELETE"
"javax","ws","GET","javax.ws.rs.GET"
"javax","ws","POST","javax.ws.rs.POST"
"javax","ws","Path","javax.ws.rs.Path"
"javax","ws","Produces","javax.ws.rs.Produces"
"javax","ws","QueryParam","javax.ws.rs.QueryParam"
"javax","ws","WebApplicationException","javax.ws.rs.WebApplicationException"
"javax","ws","AsyncResponse","javax.ws.rs.container.AsyncResponse"
"javax","ws","Suspended","javax.ws.rs.container.Suspended"
"javax","ws","ResponseBuilder","javax.ws.rs.core.Response.ResponseBuilder"
"javax","ws","Status","javax.ws.rs.core.Response.Status"
"javax","ws","UriInfo","javax.ws.rs.core.UriInfo"
"javax","ws","APPLICATION_JSON","javax.ws.rs.core.MediaType.APPLICATION_JSON"
"javax","ws","TEXT_PLAIN_TYPE","javax.ws.rs.core.MediaType.TEXT_PLAIN_TYPE"
"javax","ws","BAD_GATEWAY","javax.ws.rs.core.Response.Status.BAD_GATEWAY"
"javax","ws","FORBIDDEN","javax.ws.rs.core.Response.Status.FORBIDDEN"
"javax","ws","Response","javax.ws.rs.core.Response.noContent"
"javax","servlet","SC_BAD_REQUEST","javax.servlet.http.HttpServletResponse.SC_BAD_REQUEST"
"javax","servlet","SC_INTERNAL_SERVER_ERROR","javax.servlet.http.HttpServletResponse.SC_INTERNAL_SERVER_ERROR"
"javax","servlet","SC_NO_CONTENT","javax.servlet.http.HttpServletResponse.SC_NO_CONTENT"
"javax","ws","MultivaluedMap","javax.ws.rs.core.MultivaluedMap"
"javax","ws","MessageBodyWriter","javax.ws.rs.ext.MessageBodyWriter"
"javax","ws","Provider","javax.ws.rs.ext.Provider"
"javax","crypto","SecretKeyFactory","javax.crypto.SecretKeyFactory"
"javax","crypto","PBEKeySpec","javax.crypto.spec.PBEKeySpec"
"javax","servlet","SC_OK","javax.servlet.http.HttpServletResponse.SC_OK"
"javax","ws","HEAD","javax.ws.rs.HEAD"
"javax","ws","null","javax.ws.rs.core.Response.Status.OK"
"javax","servlet","DispatcherType","javax.servlet.DispatcherType"
"javax","servlet","RequestDispatcher","javax.servlet.RequestDispatcher"
"javax","servlet","ServletContext","javax.servlet.ServletContext"
"javax","servlet","ServletInputStream","javax.servlet.ServletInputStream"
"javax","servlet","ServletRequest","javax.servlet.ServletRequest"
"javax","servlet","ServletResponse","javax.servlet.ServletResponse"
"javax","servlet","Cookie","javax.servlet.http.Cookie"
"javax","servlet","HttpSession","javax.servlet.http.HttpSession"
"javax","servlet","HttpUpgradeHandler","javax.servlet.http.HttpUpgradeHandler"
"javax","servlet","Part","javax.servlet.http.Part"
"javax","ws","BAD_REQUEST","javax.ws.rs.core.Response.Status.BAD_REQUEST"
"javax","annotation","PreDestroy","javax.annotation.PreDestroy"
"javax","validation","DecimalMax","javax.validation.constraints.DecimalMax"
"javax","validation","DecimalMin","javax.validation.constraints.DecimalMin"
"javax","validation","Max","javax.validation.constraints.Max"
"javax","naming","AuthenticationException","javax.naming.AuthenticationException"
"javax","ws","DefaultValue","javax.ws.rs.DefaultValue"
"javax","naming","NamingEnumeration","javax.naming.NamingEnumeration"
"javax","ws","CompletionCallback","javax.ws.rs.container.CompletionCallback"
"javax","ws","GenericEntity","javax.ws.rs.core.GenericEntity"
"javax","naming","SearchControls","javax.naming.directory.SearchControls"
"javax","naming","SearchResult","javax.naming.directory.SearchResult"
"javax","servlet","WriteListener","javax.servlet.WriteListener"
"javax","naming","INITIAL_CONTEXT_FACTORY","javax.naming.Context.INITIAL_CONTEXT_FACTORY"
"javax","naming","PROVIDER_URL","javax.naming.Context.PROVIDER_URL"
"javax","naming","SECURITY_AUTHENTICATION","javax.naming.Context.SECURITY_AUTHENTICATION"
"javax","naming","SECURITY_CREDENTIALS","javax.naming.Context.SECURITY_CREDENTIALS"
"javax","naming","SECURITY_PRINCIPAL","javax.naming.Context.SECURITY_PRINCIPAL"
"javax","ws","Encoded","javax.ws.rs.Encoded"
"javax","validation","Pattern","javax.validation.constraints.Pattern"
"javax","ws","Status","javax.ws.rs.core.Response.Status.fromStatusCode"
"javax","ws","ExceptionMapper","javax.ws.rs.ext.ExceptionMapper"
"javax","servlet","Servlet","javax.servlet.Servlet"
"javax","servlet","HttpServlet","javax.servlet.http.HttpServlet"
"javax","servlet","HttpServletResponse","javax.servlet.http.HttpServletResponse"
"javax","annotation","ParametersAreNonnullByDefault","javax.annotation.ParametersAreNonnullByDefault"
"javax","net","SocketFactory","javax.net.SocketFactory"
"javax","security","KerberosPrincipal","javax.security.auth.kerberos.KerberosPrincipal"
"javax","annotation","PostConstruct","javax.annotation.PostConstruct"
"javax","net","KeyManager","javax.net.ssl.KeyManager"
"javax","net","KeyManagerFactory","javax.net.ssl.KeyManagerFactory"
"javax","net","SSLContext","javax.net.ssl.SSLContext"
"javax","net","TrustManager","javax.net.ssl.TrustManager"
"javax","net","TrustManagerFactory","javax.net.ssl.TrustManagerFactory"
"javax","net","X509TrustManager","javax.net.ssl.X509TrustManager"
"javax","management","JMException","javax.management.JMException"
"javax","management","Notification","javax.management.Notification"
"javax","security","X500Principal","javax.security.auth.x500.X500Principal"
"javax","management","CompositeData","javax.management.openmbean.CompositeData"
"javax","validation","ConstraintValidator","javax.validation.ConstraintValidator"
"javax","validation","ConstraintValidatorContext","javax.validation.ConstraintValidatorContext"
"javax","validation","Constraint","javax.validation.Constraint"
"javax","validation","Payload","javax.validation.Payload"
"javax","security","Subject","javax.security.auth.Subject"
"javax","security","AppConfigurationEntry","javax.security.auth.login.AppConfigurationEntry"
"javax","security","Configuration","javax.security.auth.login.Configuration"
"javax","security","LoginContext","javax.security.auth.login.LoginContext"
"javax","security","LoginException","javax.security.auth.login.LoginException"
"javax","annotation","RolesAllowed","javax.annotation.security.RolesAllowed"
"javax","ws","HeaderParam","javax.ws.rs.HeaderParam"
"javax","ws","PUT","javax.ws.rs.PUT"
"javax","ws","PathParam","javax.ws.rs.PathParam"
"javax","ws","APPLICATION_JSON_TYPE","javax.ws.rs.core.MediaType.APPLICATION_JSON_TYPE"
"javax","ws","NOT_FOUND","javax.ws.rs.core.Response.Status.NOT_FOUND"
"javax","security","REQUIRED","javax.security.auth.login.AppConfigurationEntry.LoginModuleControlFlag.REQUIRED"
"javax","ws","TEXT_PLAIN","javax.ws.rs.core.MediaType.TEXT_PLAIN"
"javax","ws","GATEWAY_TIMEOUT","javax.ws.rs.core.Response.Status.GATEWAY_TIMEOUT"
"javax","ws","Response","javax.ws.rs.core.Response.status"
"javax","ws","MediaType","javax.ws.rs.core.MediaType"
"javax","ws","Consumes","javax.ws.rs.Consumes"
"javax","crypto","SecretKeySpec","javax.crypto.spec.SecretKeySpec"
"javax","swing","CompoundEdit","javax.swing.undo.CompoundEdit"
"javax","management","MBeanAttributeInfo","javax.management.MBeanAttributeInfo"
"javax","management","MalformedObjectNameException","javax.management.MalformedObjectNameException"
"javax","security","KerberosTicket","javax.security.auth.kerberos.KerberosTicket"
"javax","management","WILDCARD","javax.management.ObjectName.WILDCARD"
"javax","security","Callback","javax.security.auth.callback.Callback"
"javax","security","CallbackHandler","javax.security.auth.callback.CallbackHandler"
"javax","security","NameCallback","javax.security.auth.callback.NameCallback"
"javax","security","PasswordCallback","javax.security.auth.callback.PasswordCallback"
"javax","security","UnsupportedCallbackException","javax.security.auth.callback.UnsupportedCallbackException"
"javax","security","RealmCallback","javax.security.sasl.RealmCallback"
"javax","security","RealmChoiceCallback","javax.security.sasl.RealmChoiceCallback"
"javax","security","QOP","javax.security.sasl.Sasl.QOP"
"javax","security","SERVER_AUTH","javax.security.sasl.Sasl.SERVER_AUTH"
"javax","validation","AssertTrue","javax.validation.constraints.AssertTrue"
"javax","servlet","Filter","javax.servlet.Filter"
"javax","servlet","FilterChain","javax.servlet.FilterChain"
"javax","servlet","FilterConfig","javax.servlet.FilterConfig"
"javax","servlet","ServletException","javax.servlet.ServletException"
"javax","ws","UriBuilder","javax.ws.rs.core.UriBuilder"
"javax","security","RefreshFailedException","javax.security.auth.RefreshFailedException"
"javax","sql","DataSource","javax.sql.DataSource"
"javax","ws","APPLICATION_OCTET_STREAM","javax.ws.rs.core.MediaType.APPLICATION_OCTET_STREAM"
"javax","ws","GONE","javax.ws.rs.core.Response.Status.GONE"
"javax","swing","UndoableEdit","javax.swing.undo.UndoableEdit"
"javax","annotation","CheckForNull","javax.annotation.CheckForNull"
"javax","annotation","UNKNOWN","javax.annotation.meta.When.UNKNOWN"
"javax","annotation","Nonnull","javax.annotation.Nonnull"
"javax","annotation","TypeQualifierNickname","javax.annotation.meta.TypeQualifierNickname"
"javax","annotation","TypeQualifierDefault","javax.annotation.meta.TypeQualifierDefault"
"javax","xml","XmlNs","javax.xml.bind.annotation.XmlNs"
"javax","swing","CannotUndoException","javax.swing.undo.CannotUndoException"
"javax","swing","CannotRedoException","javax.swing.undo.CannotRedoException"
"javax","imageio","ImageIO","javax.imageio.ImageIO"
"javax","crypto","Mac","javax.crypto.Mac"
"javax","swing","UndoManager","javax.swing.undo.UndoManager"
"javax","crypto","NoSuchPaddingException","javax.crypto.NoSuchPaddingException"
"javax","lang","Modifier","javax.lang.model.element.Modifier"
"javax","xml","Unmarshaller","javax.xml.bind.Unmarshaller"
"javax","xml","XMLInputFactory","javax.xml.stream.XMLInputFactory"
"javax","xml","XMLStreamException","javax.xml.stream.XMLStreamException"
"javax","xml","XMLStreamReader","javax.xml.stream.XMLStreamReader"
"javax","xml","XMLStreamConstants","javax.xml.stream.XMLStreamConstants"
"javax","swing","AbstractUndoableEdit","javax.swing.undo.AbstractUndoableEdit"
"javax","net","HostnameVerifier","javax.net.ssl.HostnameVerifier"
"javax","net","HttpsURLConnection","javax.net.ssl.HttpsURLConnection"
"javax","net","SSLSocketFactory","javax.net.ssl.SSLSocketFactory"
"javax","xml","TransformerException","javax.xml.transform.TransformerException"
"javax","lang","TypeKind","javax.lang.model.type.TypeKind"
"javax","xml","DocumentBuilder","javax.xml.parsers.DocumentBuilder"
"javax","xml","DocumentBuilderFactory","javax.xml.parsers.DocumentBuilderFactory"
"javax","xml","ParserConfigurationException","javax.xml.parsers.ParserConfigurationException"
"javax","xml","JAXBContext","javax.xml.bind.JAXBContext"
"javax","xml","JAXBElement","javax.xml.bind.JAXBElement"
"javax","xml","JAXBException","javax.xml.bind.JAXBException"
"javax","xml","Marshaller","javax.xml.bind.Marshaller"
"javax","xml","DatatypeConfigurationException","javax.xml.datatype.DatatypeConfigurationException"
"javax","xml","DatatypeFactory","javax.xml.datatype.DatatypeFactory"
"javax","xml","XMLGregorianCalendar","javax.xml.datatype.XMLGregorianCalendar"
"javax","xml","QName","javax.xml.namespace.QName"
"javax","xml","OutputKeys","javax.xml.transform.OutputKeys"
"javax","xml","Transformer","javax.xml.transform.Transformer"
"javax","xml","TransformerFactory","javax.xml.transform.TransformerFactory"
"javax","xml","DOMSource","javax.xml.transform.dom.DOMSource"
"javax","xml","StreamResult","javax.xml.transform.stream.StreamResult"
"javax","xml","TransformerFactoryConfigurationError","javax.xml.transform.TransformerFactoryConfigurationError"
"kordamp","ikonli","Ikon","org.kordamp.ikonli.Ikon"
"kordamp","ikonli","FontIcon","org.kordamp.ikonli.javafx.FontIcon"
"kordamp","ikonli","IkonProvider","org.kordamp.ikonli.IkonProvider"
"kordamp","ikonli","MaterialDesignA","org.kordamp.ikonli.materialdesign2.MaterialDesignA"
"kordamp","ikonli","MaterialDesignB","org.kordamp.ikonli.materialdesign2.MaterialDesignB"
"kordamp","ikonli","MaterialDesignC","org.kordamp.ikonli.materialdesign2.MaterialDesignC"
"kordamp","ikonli","MaterialDesignD","org.kordamp.ikonli.materialdesign2.MaterialDesignD"
"kordamp","ikonli","MaterialDesignE","org.kordamp.ikonli.materialdesign2.MaterialDesignE"
"kordamp","ikonli","MaterialDesignF","org.kordamp.ikonli.materialdesign2.MaterialDesignF"
"kordamp","ikonli","MaterialDesignG","org.kordamp.ikonli.materialdesign2.MaterialDesignG"
"kordamp","ikonli","MaterialDesignH","org.kordamp.ikonli.materialdesign2.MaterialDesignH"
"kordamp","ikonli","MaterialDesignI","org.kordamp.ikonli.materialdesign2.MaterialDesignI"
"kordamp","ikonli","MaterialDesignK","org.kordamp.ikonli.materialdesign2.MaterialDesignK"
"kordamp","ikonli","MaterialDesignL","org.kordamp.ikonli.materialdesign2.MaterialDesignL"
"kordamp","ikonli","MaterialDesignM","org.kordamp.ikonli.materialdesign2.MaterialDesignM"
"kordamp","ikonli","MaterialDesignN","org.kordamp.ikonli.materialdesign2.MaterialDesignN"
"kordamp","ikonli","MaterialDesignO","org.kordamp.ikonli.materialdesign2.MaterialDesignO"
"kordamp","ikonli","MaterialDesignP","org.kordamp.ikonli.materialdesign2.MaterialDesignP"
"kordamp","ikonli","MaterialDesignR","org.kordamp.ikonli.materialdesign2.MaterialDesignR"
"kordamp","ikonli","MaterialDesignS","org.kordamp.ikonli.materialdesign2.MaterialDesignS"
"kordamp","ikonli","MaterialDesignT","org.kordamp.ikonli.materialdesign2.MaterialDesignT"
"kordamp","ikonli","MaterialDesignU","org.kordamp.ikonli.materialdesign2.MaterialDesignU"
"kordamp","ikonli","MaterialDesignV","org.kordamp.ikonli.materialdesign2.MaterialDesignV"
"kordamp","ikonli","MaterialDesignW","org.kordamp.ikonli.materialdesign2.MaterialDesignW"
"kordamp","ikonli","AbstractIkonHandler","org.kordamp.ikonli.AbstractIkonHandler"
"misc","misc","Signal","sun.misc.Signal"
"misc","misc","SignalHandler","sun.misc.SignalHandler"
"misc","misc","Unsafe","sun.misc.Unsafe"
"misc","Unsafe","ARRAY_BYTE_INDEX_SCALE","sun.misc.Unsafe.ARRAY_BYTE_INDEX_SCALE"
"misc","Unsafe","ARRAY_INT_INDEX_SCALE","sun.misc.Unsafe.ARRAY_INT_INDEX_SCALE"
"misc","Unsafe","ARRAY_LONG_INDEX_SCALE","sun.misc.Unsafe.ARRAY_LONG_INDEX_SCALE"
"misc","Unsafe","ARRAY_SHORT_INDEX_SCALE","sun.misc.Unsafe.ARRAY_SHORT_INDEX_SCALE"
"misc","Unsafe","ARRAY_BYTE_BASE_OFFSET","sun.misc.Unsafe.ARRAY_BYTE_BASE_OFFSET"
"objectweb","asm","Type","org.objectweb.asm.Type"
"objectweb","asm","ClassWriter","org.objectweb.asm.ClassWriter"
"objectweb","asm","MethodVisitor","org.objectweb.asm.MethodVisitor"
"objectweb","asm","ClassVisitor","org.objectweb.asm.ClassVisitor"
"objectweb","asm","Handle","org.objectweb.asm.Handle"
"objectweb","asm","Label","org.objectweb.asm.Label"
"objectweb","asm","ASM5","org.objectweb.asm.Opcodes.ASM5"
"objectweb","asm","Opcodes","org.objectweb.asm.Opcodes"
"objectweb","asm","ClassNode","org.objectweb.asm.tree.ClassNode"
"objectweb","asm","MethodNode","org.objectweb.asm.tree.MethodNode"
"objectweb","asm","ACC_ABSTRACT","org.objectweb.asm.Opcodes.ACC_ABSTRACT"
"objectweb","asm","ACC_ANNOTATION","org.objectweb.asm.Opcodes.ACC_ANNOTATION"
"objectweb","asm","ACC_BRIDGE","org.objectweb.asm.Opcodes.ACC_BRIDGE"
"objectweb","asm","ACC_ENUM","org.objectweb.asm.Opcodes.ACC_ENUM"
"objectweb","asm","ACC_FINAL","org.objectweb.asm.Opcodes.ACC_FINAL"
"objectweb","asm","ACC_INTERFACE","org.objectweb.asm.Opcodes.ACC_INTERFACE"
"objectweb","asm","ACC_NATIVE","org.objectweb.asm.Opcodes.ACC_NATIVE"
"objectweb","asm","ACC_PRIVATE","org.objectweb.asm.Opcodes.ACC_PRIVATE"
"objectweb","asm","ACC_PROTECTED","org.objectweb.asm.Opcodes.ACC_PROTECTED"
"objectweb","asm","ACC_PUBLIC","org.objectweb.asm.Opcodes.ACC_PUBLIC"
"objectweb","asm","ACC_STATIC","org.objectweb.asm.Opcodes.ACC_STATIC"
"objectweb","asm","ACC_STRICT","org.objectweb.asm.Opcodes.ACC_STRICT"
"objectweb","asm","ACC_SUPER","org.objectweb.asm.Opcodes.ACC_SUPER"
"objectweb","asm","ACC_SYNCHRONIZED","org.objectweb.asm.Opcodes.ACC_SYNCHRONIZED"
"objectweb","asm","ACC_SYNTHETIC","org.objectweb.asm.Opcodes.ACC_SYNTHETIC"
"objectweb","asm","ACC_TRANSIENT","org.objectweb.asm.Opcodes.ACC_TRANSIENT"
"objectweb","asm","ACC_VARARGS","org.objectweb.asm.Opcodes.ACC_VARARGS"
"objectweb","asm","ACC_VOLATILE","org.objectweb.asm.Opcodes.ACC_VOLATILE"
"objectweb","asm","ClassReader","org.objectweb.asm.ClassReader"
"objectweb","asm","ClassTooLargeException","org.objectweb.asm.ClassTooLargeException"
"objectweb","asm","MethodTooLargeException","org.objectweb.asm.MethodTooLargeException"
"objectweb","asm","CheckClassAdapter","org.objectweb.asm.util.CheckClassAdapter"
"objectweb","asm","Textifier","org.objectweb.asm.util.Textifier"
"objectweb","asm","TraceClassVisitor","org.objectweb.asm.util.TraceClassVisitor"
"objectweb","asm","FieldVisitor","org.objectweb.asm.FieldVisitor"
"objectweb","asm","AnnotationVisitor","org.objectweb.asm.AnnotationVisitor"
"objectweb","asm","V1_8","org.objectweb.asm.Opcodes.V1_8"
"objectweb","asm","InsnNode","org.objectweb.asm.tree.InsnNode"
"objectweb","asm","RETURN","org.objectweb.asm.Opcodes.RETURN"
"objectweb","asm","Type","org.objectweb.asm.Type.getMethodType"
"objectweb","asm","Type","org.objectweb.asm.Type.getType"
"openjdk","jmh","Benchmark","org.openjdk.jmh.annotations.Benchmark"
"openjdk","jmh","Fork","org.openjdk.jmh.annotations.Fork"
"openjdk","jmh","Measurement","org.openjdk.jmh.annotations.Measurement"
"openjdk","jmh","OutputTimeUnit","org.openjdk.jmh.annotations.OutputTimeUnit"
"openjdk","jmh","Param","org.openjdk.jmh.annotations.Param"
"openjdk","jmh","Scope","org.openjdk.jmh.annotations.Scope"
"openjdk","jmh","Setup","org.openjdk.jmh.annotations.Setup"
"openjdk","jmh","State","org.openjdk.jmh.annotations.State"
"openjdk","jmh","Warmup","org.openjdk.jmh.annotations.Warmup"
"openjdk","jmh","Runner","org.openjdk.jmh.runner.Runner"
"openjdk","jmh","RunnerException","org.openjdk.jmh.runner.RunnerException"
"openjdk","jmh","Options","org.openjdk.jmh.runner.options.Options"
"openjdk","jmh","OptionsBuilder","org.openjdk.jmh.runner.options.OptionsBuilder"
"openjdk","jmh","VerboseMode","org.openjdk.jmh.runner.options.VerboseMode"
"openjdk","jmh","Blackhole","org.openjdk.jmh.infra.Blackhole"
"openjdk","jmh","Iteration","org.openjdk.jmh.annotations.Level.Iteration"
"openjdk","jmh","WarmupMode","org.openjdk.jmh.runner.options.WarmupMode"
"openjdk","jmh","OperationsPerInvocation","org.openjdk.jmh.annotations.OperationsPerInvocation"
"openjdk","jmh","GCProfiler","org.openjdk.jmh.profile.GCProfiler"
"openjdk","jmh","TearDown","org.openjdk.jmh.annotations.TearDown"
"openjdk","jol","ClassLayout","org.openjdk.jol.info.ClassLayout"
"openjdk","jmh","BenchmarkMode","org.openjdk.jmh.annotations.BenchmarkMode"
"openjdk","jmh","AverageTime","org.openjdk.jmh.annotations.Mode.AverageTime"
"openjdk","jmh","Thread","org.openjdk.jmh.annotations.Scope.Thread"
"openjdk","jmh","AuxCounters","org.openjdk.jmh.annotations.AuxCounters"
"openjdk","jmh","RunResult","org.openjdk.jmh.results.RunResult"
"openjdk","jmh","Statistics","org.openjdk.jmh.util.Statistics"
"openjdk","jmh","Mode","org.openjdk.jmh.annotations.Mode"
"openjdk","jmh","Level","org.openjdk.jmh.annotations.Level"
"openjdk","jol","ClassLayout","org.openjdk.jol.info.ClassLayout.parseClass"
"openjdk","jmh","Invocation","org.openjdk.jmh.annotations.Level.Invocation"
"openjdk","jmh","annotations","org.openjdk.jmh.annotations.*"
"openjdk","jmh","Throughput","org.openjdk.jmh.annotations.Mode.Throughput"
"openjdk","jmh","Main","org.openjdk.jmh.Main"
"reflections","reflections","Reflections","org.reflections.Reflections"
"scala","collection","Iterator","scala.collection.Iterator"
"scala","reflect","ClassTag","scala.reflect.ClassTag"
"scala","collection","JavaConversions","scala.collection.JavaConversions.asScalaBuffer"
"scala","collection","AbstractIterator","scala.collection.AbstractIterator"
"scala","collection","Seq","scala.collection.Seq"
"scala","collection","JavaConversions","scala.collection.JavaConversions.seqAsJavaList"
"scala","scala","Tuple2","scala.Tuple2"
"scala","scala","Option","scala.Option"
"elemental2","promise","IThenable","elemental2.promise.IThenable"
"elemental2","promise","Promise","elemental2.promise.Promise"
"math","math","RoundingMode","java.math.RoundingMode"
"math","math","BigDecimal","java.math.BigDecimal"
"math","math","BigInteger","java.math.BigInteger"
"math","BigInteger","ZERO","java.math.BigInteger.ZERO"
"math","BigInteger","ONE","java.math.BigInteger.ONE"
"math","BigDecimal","ZERO","java.math.BigDecimal.ZERO"
"math","RoundingMode","HALF_UP","java.math.RoundingMode.HALF_UP"
"math","math","MathContext","java.math.MathContext"
"math","BigDecimal","ROUND_UNNECESSARY","java.math.BigDecimal.ROUND_UNNECESSARY"
"math","RoundingMode","FLOOR","java.math.RoundingMode.FLOOR"
"math","BigDecimal","ROUND_HALF_UP","java.math.BigDecimal.ROUND_HALF_UP"
"math","BigInteger","TEN","java.math.BigInteger.TEN"
"math","RoundingMode","UNNECESSARY","java.math.RoundingMode.UNNECESSARY"
"math","RoundingMode","CEILING","java.math.RoundingMode.CEILING"
"math","BigDecimal","ROUND_DOWN","java.math.BigDecimal.ROUND_DOWN"
"math","RoundingMode","HALF_DOWN","java.math.RoundingMode.HALF_DOWN"
